
 LIST ALL SELECTED NODES.   DSYS=      0

 *** ANSYS - ENGINEERING ANALYSIS SYSTEM  RELEASE 2019 R3          19.5     ***
 ANSYS Academic Research                           
 00208316  VERSION=WINDOWS x64   16:50:34  JUN 03, 2020 CP=      0.500

 Modal Analysis--Modal (D5)                                                    



   NODE        X                   Y                   Z
      435   0.830000000000E-002    0.00000000000         0.00000000000     
      436   0.840000000000E-002    0.00000000000         0.00000000000     
      437   0.850000000000E-002    0.00000000000         0.00000000000     
      438   0.860000000000E-002    0.00000000000         0.00000000000     
      439   0.870000000000E-002    0.00000000000         0.00000000000     
      440   0.880000000000E-002    0.00000000000         0.00000000000     
      441   0.890000000000E-002    0.00000000000         0.00000000000     
      442   0.900000000000E-002    0.00000000000         0.00000000000     
      443   0.910000000000E-002    0.00000000000         0.00000000000     
      444   0.920000000000E-002    0.00000000000         0.00000000000     
      445   0.930000000000E-002    0.00000000000         0.00000000000     
      446   0.940000000000E-002    0.00000000000         0.00000000000     
      447   0.950000000000E-002    0.00000000000         0.00000000000     
      448   0.960000000000E-002    0.00000000000         0.00000000000     
      449   0.970000000000E-002    0.00000000000         0.00000000000     
      450   0.980000000000E-002    0.00000000000         0.00000000000     

 *** ANSYS - ENGINEERING ANALYSIS SYSTEM  RELEASE 2019 R3          19.5     ***
 ANSYS Academic Research                           
 00208316  VERSION=WINDOWS x64   16:50:34  JUN 03, 2020 CP=      0.562

 Modal Analysis--Modal (D5)                                                    



   NODE        X                   Y                   Z
      451   0.990000000000E-002    0.00000000000         0.00000000000     
      452   0.100000000000E-001    0.00000000000         0.00000000000     
      453   0.101000000000E-001    0.00000000000         0.00000000000     
      454   0.102000000000E-001    0.00000000000         0.00000000000     
      455   0.103000000000E-001    0.00000000000         0.00000000000     
      456   0.104000000000E-001    0.00000000000         0.00000000000     
      457   0.105000000000E-001    0.00000000000         0.00000000000     
      458   0.106000000000E-001    0.00000000000         0.00000000000     
      459   0.107000000000E-001    0.00000000000         0.00000000000     
      460   0.108000000000E-001    0.00000000000         0.00000000000     
      461   0.109000000000E-001    0.00000000000         0.00000000000     
      462   0.110000000000E-001    0.00000000000         0.00000000000     
      463   0.111000000000E-001    0.00000000000         0.00000000000     
      464   0.112000000000E-001    0.00000000000         0.00000000000     
      465   0.113000000000E-001    0.00000000000         0.00000000000     
      466   0.114000000000E-001    0.00000000000         0.00000000000     
      467   0.115000000000E-001    0.00000000000         0.00000000000     
      468   0.116000000000E-001    0.00000000000         0.00000000000     
      469   0.117000000000E-001    0.00000000000         0.00000000000     
      470   0.118000000000E-001    0.00000000000         0.00000000000     
      471   0.119000000000E-001    0.00000000000         0.00000000000     
      472   0.120000000000E-001    0.00000000000         0.00000000000     
      473   0.121000000000E-001    0.00000000000         0.00000000000     
      474   0.122000000000E-001    0.00000000000         0.00000000000     
      475   0.123000000000E-001    0.00000000000         0.00000000000     
      476   0.124000000000E-001    0.00000000000         0.00000000000     
      477   0.125000000000E-001    0.00000000000         0.00000000000     
      478   0.126000000000E-001    0.00000000000         0.00000000000     
      479   0.127000000000E-001    0.00000000000         0.00000000000     
      480   0.128000000000E-001    0.00000000000         0.00000000000     
      481   0.129000000000E-001    0.00000000000         0.00000000000     
      482   0.130000000000E-001    0.00000000000         0.00000000000     
      483   0.131000000000E-001    0.00000000000         0.00000000000     
      484   0.132000000000E-001    0.00000000000         0.00000000000     
      485   0.133000000000E-001    0.00000000000         0.00000000000     
      486   0.134000000000E-001    0.00000000000         0.00000000000     
      487   0.135000000000E-001    0.00000000000         0.00000000000     
      488   0.136000000000E-001    0.00000000000         0.00000000000     
      489   0.137000000000E-001    0.00000000000         0.00000000000     
      490   0.138000000000E-001    0.00000000000         0.00000000000     
      491   0.139000000000E-001    0.00000000000         0.00000000000     
      492   0.140000000000E-001    0.00000000000         0.00000000000     
      493   0.141000000000E-001    0.00000000000         0.00000000000     
      494   0.142000000000E-001    0.00000000000         0.00000000000     
      495   0.143000000000E-001    0.00000000000         0.00000000000     
      496   0.144000000000E-001    0.00000000000         0.00000000000     
      497   0.145000000000E-001    0.00000000000         0.00000000000     
      498   0.146000000000E-001    0.00000000000         0.00000000000     
      499   0.147000000000E-001    0.00000000000         0.00000000000     
      500   0.148000000000E-001    0.00000000000         0.00000000000     

 *** ANSYS - ENGINEERING ANALYSIS SYSTEM  RELEASE 2019 R3          19.5     ***
 ANSYS Academic Research                           
 00208316  VERSION=WINDOWS x64   16:50:34  JUN 03, 2020 CP=      0.562

 Modal Analysis--Modal (D5)                                                    



   NODE        X                   Y                   Z
      501   0.149000000000E-001    0.00000000000         0.00000000000     
      502   0.150000000000E-001    0.00000000000         0.00000000000     
      503   0.151000000000E-001    0.00000000000         0.00000000000     
      504   0.152000000000E-001    0.00000000000         0.00000000000     
      505   0.153000000000E-001    0.00000000000         0.00000000000     
      506   0.154000000000E-001    0.00000000000         0.00000000000     
      507   0.155000000000E-001    0.00000000000         0.00000000000     
      508   0.156000000000E-001    0.00000000000         0.00000000000     
      509   0.157000000000E-001    0.00000000000         0.00000000000     
      510   0.158000000000E-001    0.00000000000         0.00000000000     
      511   0.159000000000E-001    0.00000000000         0.00000000000     
      512   0.160000000000E-001    0.00000000000         0.00000000000     
      513   0.161000000000E-001    0.00000000000         0.00000000000     
      514   0.162000000000E-001    0.00000000000         0.00000000000     
      515   0.163000000000E-001    0.00000000000         0.00000000000     
      516   0.164000000000E-001    0.00000000000         0.00000000000     
      517   0.165000000000E-001    0.00000000000         0.00000000000     
      518   0.166000000000E-001    0.00000000000         0.00000000000     
      519   0.167000000000E-001    0.00000000000         0.00000000000     
      520   0.168000000000E-001    0.00000000000         0.00000000000     
      521   0.169000000000E-001    0.00000000000         0.00000000000     
      522   0.170000000000E-001    0.00000000000         0.00000000000     
      523   0.171000000000E-001    0.00000000000         0.00000000000     
      524   0.172000000000E-001    0.00000000000         0.00000000000     
      525   0.173000000000E-001    0.00000000000         0.00000000000     
      526   0.174000000000E-001    0.00000000000         0.00000000000     
      527   0.175000000000E-001    0.00000000000         0.00000000000     
      528   0.176000000000E-001    0.00000000000         0.00000000000     
      529   0.177000000000E-001    0.00000000000         0.00000000000     
      530   0.178000000000E-001    0.00000000000         0.00000000000     
      531   0.179000000000E-001    0.00000000000         0.00000000000     
      532   0.180000000000E-001    0.00000000000         0.00000000000     
      533   0.181000000000E-001    0.00000000000         0.00000000000     
      534   0.182000000000E-001    0.00000000000         0.00000000000     
      535   0.183000000000E-001    0.00000000000         0.00000000000     
      536   0.184000000000E-001    0.00000000000         0.00000000000     
      537   0.185000000000E-001    0.00000000000         0.00000000000     
      538   0.186000000000E-001    0.00000000000         0.00000000000     
      539   0.187000000000E-001    0.00000000000         0.00000000000     
      540   0.188000000000E-001    0.00000000000         0.00000000000     
      541   0.189000000000E-001    0.00000000000         0.00000000000     
      542   0.190000000000E-001    0.00000000000         0.00000000000     
      543   0.191000000000E-001    0.00000000000         0.00000000000     
      544   0.192000000000E-001    0.00000000000         0.00000000000     
      545   0.193000000000E-001    0.00000000000         0.00000000000     
      546   0.194000000000E-001    0.00000000000         0.00000000000     
      547   0.195000000000E-001    0.00000000000         0.00000000000     
      548   0.196000000000E-001    0.00000000000         0.00000000000     
      549   0.197000000000E-001    0.00000000000         0.00000000000     
      550   0.198000000000E-001    0.00000000000         0.00000000000     

 *** ANSYS - ENGINEERING ANALYSIS SYSTEM  RELEASE 2019 R3          19.5     ***
 ANSYS Academic Research                           
 00208316  VERSION=WINDOWS x64   16:50:34  JUN 03, 2020 CP=      0.562

 Modal Analysis--Modal (D5)                                                    



   NODE        X                   Y                   Z
      551   0.199000000000E-001    0.00000000000         0.00000000000     
      552   0.200000000000E-001    0.00000000000         0.00000000000     
      553   0.201000000000E-001    0.00000000000         0.00000000000     
      554   0.202000000000E-001    0.00000000000         0.00000000000     
      555   0.203000000000E-001    0.00000000000         0.00000000000     
      556   0.204000000000E-001    0.00000000000         0.00000000000     
      557   0.205000000000E-001    0.00000000000         0.00000000000     
      558   0.206000000000E-001    0.00000000000         0.00000000000     
      559   0.207000000000E-001    0.00000000000         0.00000000000     
      560   0.208000000000E-001    0.00000000000         0.00000000000     
      561   0.209000000000E-001    0.00000000000         0.00000000000     
      562   0.210000000000E-001    0.00000000000         0.00000000000     
      563   0.211000000000E-001    0.00000000000         0.00000000000     
      564   0.212000000000E-001    0.00000000000         0.00000000000     
      565   0.213000000000E-001    0.00000000000         0.00000000000     
      566   0.214000000000E-001    0.00000000000         0.00000000000     
      567   0.215000000000E-001    0.00000000000         0.00000000000     
      568   0.216000000000E-001    0.00000000000         0.00000000000     
      569   0.217000000000E-001    0.00000000000         0.00000000000     
      570   0.218000000000E-001    0.00000000000         0.00000000000     
      571   0.219000000000E-001    0.00000000000         0.00000000000     
      572   0.220000000000E-001    0.00000000000         0.00000000000     
      573   0.221000000000E-001    0.00000000000         0.00000000000     
      574   0.222000000000E-001    0.00000000000         0.00000000000     
      575   0.223000000000E-001    0.00000000000         0.00000000000     
      576   0.224000000000E-001    0.00000000000         0.00000000000     
      577   0.225000000000E-001    0.00000000000         0.00000000000     
      578   0.226000000000E-001    0.00000000000         0.00000000000     
      579   0.227000000000E-001    0.00000000000         0.00000000000     
      580   0.228000000000E-001    0.00000000000         0.00000000000     
      581   0.229000000000E-001    0.00000000000         0.00000000000     
      582   0.230000000000E-001    0.00000000000         0.00000000000     
      583   0.231000000000E-001    0.00000000000         0.00000000000     
      584   0.232000000000E-001    0.00000000000         0.00000000000     
      585   0.233000000000E-001    0.00000000000         0.00000000000     
      586   0.234000000000E-001    0.00000000000         0.00000000000     
      587   0.235000000000E-001    0.00000000000         0.00000000000     
      588   0.236000000000E-001    0.00000000000         0.00000000000     
      589   0.237000000000E-001    0.00000000000         0.00000000000     
      590   0.238000000000E-001    0.00000000000         0.00000000000     
      591   0.239000000000E-001    0.00000000000         0.00000000000     
      592   0.240000000000E-001    0.00000000000         0.00000000000     
      593   0.241000000000E-001    0.00000000000         0.00000000000     
      594   0.242000000000E-001    0.00000000000         0.00000000000     
      595   0.243000000000E-001    0.00000000000         0.00000000000     
      596   0.244000000000E-001    0.00000000000         0.00000000000     
      597   0.245000000000E-001    0.00000000000         0.00000000000     
      598   0.246000000000E-001    0.00000000000         0.00000000000     
      599   0.247000000000E-001    0.00000000000         0.00000000000     
      600   0.248000000000E-001    0.00000000000         0.00000000000     

 *** ANSYS - ENGINEERING ANALYSIS SYSTEM  RELEASE 2019 R3          19.5     ***
 ANSYS Academic Research                           
 00208316  VERSION=WINDOWS x64   16:50:34  JUN 03, 2020 CP=      0.562

 Modal Analysis--Modal (D5)                                                    



   NODE        X                   Y                   Z
      601   0.249000000000E-001    0.00000000000         0.00000000000     
      602   0.250000000000E-001    0.00000000000         0.00000000000     
      603   0.251000000000E-001    0.00000000000         0.00000000000     
      604   0.252000000000E-001    0.00000000000         0.00000000000     
      605   0.253000000000E-001    0.00000000000         0.00000000000     
      606   0.254000000000E-001    0.00000000000         0.00000000000     
      607   0.255000000000E-001    0.00000000000         0.00000000000     
      608   0.256000000000E-001    0.00000000000         0.00000000000     
      609   0.257000000000E-001    0.00000000000         0.00000000000     
      610   0.258000000000E-001    0.00000000000         0.00000000000     
      611   0.259000000000E-001    0.00000000000         0.00000000000     
      612   0.260000000000E-001    0.00000000000         0.00000000000     
      613   0.261000000000E-001    0.00000000000         0.00000000000     
      614   0.262000000000E-001    0.00000000000         0.00000000000     
      615   0.263000000000E-001    0.00000000000         0.00000000000     
      616   0.264000000000E-001    0.00000000000         0.00000000000     
      617   0.265000000000E-001    0.00000000000         0.00000000000     
      618   0.266000000000E-001    0.00000000000         0.00000000000     
      619   0.267000000000E-001    0.00000000000         0.00000000000     
      620   0.268000000000E-001    0.00000000000         0.00000000000     
      621   0.269000000000E-001    0.00000000000         0.00000000000     
      622   0.270000000000E-001    0.00000000000         0.00000000000     
      623   0.271000000000E-001    0.00000000000         0.00000000000     
      624   0.272000000000E-001    0.00000000000         0.00000000000     
      625   0.273000000000E-001    0.00000000000         0.00000000000     
      626   0.274000000000E-001    0.00000000000         0.00000000000     
      627   0.275000000000E-001    0.00000000000         0.00000000000     
      628   0.276000000000E-001    0.00000000000         0.00000000000     
      629   0.277000000000E-001    0.00000000000         0.00000000000     
      630   0.278000000000E-001    0.00000000000         0.00000000000     
      631   0.279000000000E-001    0.00000000000         0.00000000000     
      632   0.280000000000E-001    0.00000000000         0.00000000000     
      633   0.281000000000E-001    0.00000000000         0.00000000000     
      634   0.282000000000E-001    0.00000000000         0.00000000000     
      635   0.283000000000E-001    0.00000000000         0.00000000000     
      636   0.284000000000E-001    0.00000000000         0.00000000000     
      637   0.285000000000E-001    0.00000000000         0.00000000000     
      638   0.286000000000E-001    0.00000000000         0.00000000000     
      639   0.287000000000E-001    0.00000000000         0.00000000000     
      640   0.288000000000E-001    0.00000000000         0.00000000000     
      641   0.289000000000E-001    0.00000000000         0.00000000000     
      642   0.290000000000E-001    0.00000000000         0.00000000000     
      643   0.291000000000E-001    0.00000000000         0.00000000000     
      644   0.292000000000E-001    0.00000000000         0.00000000000     
      645   0.293000000000E-001    0.00000000000         0.00000000000     
      646   0.294000000000E-001    0.00000000000         0.00000000000     
      647   0.295000000000E-001    0.00000000000         0.00000000000     
      648   0.296000000000E-001    0.00000000000         0.00000000000     
      649   0.297000000000E-001    0.00000000000         0.00000000000     
      650   0.298000000000E-001    0.00000000000         0.00000000000     

 *** ANSYS - ENGINEERING ANALYSIS SYSTEM  RELEASE 2019 R3          19.5     ***
 ANSYS Academic Research                           
 00208316  VERSION=WINDOWS x64   16:50:34  JUN 03, 2020 CP=      0.562

 Modal Analysis--Modal (D5)                                                    



   NODE        X                   Y                   Z
      651   0.299000000000E-001    0.00000000000         0.00000000000     
      652   0.300000000000E-001    0.00000000000         0.00000000000     
      653   0.301000000000E-001    0.00000000000         0.00000000000     
      654   0.302000000000E-001    0.00000000000         0.00000000000     
      655   0.303000000000E-001    0.00000000000         0.00000000000     
      656   0.304000000000E-001    0.00000000000         0.00000000000     
      657   0.305000000000E-001    0.00000000000         0.00000000000     
      658   0.306000000000E-001    0.00000000000         0.00000000000     
      659   0.307000000000E-001    0.00000000000         0.00000000000     
      660   0.308000000000E-001    0.00000000000         0.00000000000     
      661   0.309000000000E-001    0.00000000000         0.00000000000     
      662   0.310000000000E-001    0.00000000000         0.00000000000     
      663   0.311000000000E-001    0.00000000000         0.00000000000     
      664   0.312000000000E-001    0.00000000000         0.00000000000     
      665   0.313000000000E-001    0.00000000000         0.00000000000     
      666   0.314000000000E-001    0.00000000000         0.00000000000     
      667   0.315000000000E-001    0.00000000000         0.00000000000     
      668   0.316000000000E-001    0.00000000000         0.00000000000     
      669   0.317000000000E-001    0.00000000000         0.00000000000     
      670   0.318000000000E-001    0.00000000000         0.00000000000     
      671   0.319000000000E-001    0.00000000000         0.00000000000     
      672   0.320000000000E-001    0.00000000000         0.00000000000     
      673   0.321000000000E-001    0.00000000000         0.00000000000     
      674   0.322000000000E-001    0.00000000000         0.00000000000     
      675   0.323000000000E-001    0.00000000000         0.00000000000     
      676   0.324000000000E-001    0.00000000000         0.00000000000     
      677   0.325000000000E-001    0.00000000000         0.00000000000     
      678   0.326000000000E-001    0.00000000000         0.00000000000     
      679   0.327000000000E-001    0.00000000000         0.00000000000     
      680   0.328000000000E-001    0.00000000000         0.00000000000     
      681   0.329000000000E-001    0.00000000000         0.00000000000     
      682   0.330000000000E-001    0.00000000000         0.00000000000     
      683   0.331000000000E-001    0.00000000000         0.00000000000     
      684   0.332000000000E-001    0.00000000000         0.00000000000     
      685   0.333000000000E-001    0.00000000000         0.00000000000     
      686   0.334000000000E-001    0.00000000000         0.00000000000     
      687   0.335000000000E-001    0.00000000000         0.00000000000     
      688   0.336000000000E-001    0.00000000000         0.00000000000     
      689   0.337000000000E-001    0.00000000000         0.00000000000     
      690   0.338000000000E-001    0.00000000000         0.00000000000     
      691   0.339000000000E-001    0.00000000000         0.00000000000     
      692   0.340000000000E-001    0.00000000000         0.00000000000     
      693   0.341000000000E-001    0.00000000000         0.00000000000     
      694   0.342000000000E-001    0.00000000000         0.00000000000     
      695   0.343000000000E-001    0.00000000000         0.00000000000     
      696   0.344000000000E-001    0.00000000000         0.00000000000     
      697   0.345000000000E-001    0.00000000000         0.00000000000     
      698   0.346000000000E-001    0.00000000000         0.00000000000     
      699   0.347000000000E-001    0.00000000000         0.00000000000     
      700   0.348000000000E-001    0.00000000000         0.00000000000     

 *** ANSYS - ENGINEERING ANALYSIS SYSTEM  RELEASE 2019 R3          19.5     ***
 ANSYS Academic Research                           
 00208316  VERSION=WINDOWS x64   16:50:34  JUN 03, 2020 CP=      0.562

 Modal Analysis--Modal (D5)                                                    



   NODE        X                   Y                   Z
      701   0.349000000000E-001    0.00000000000         0.00000000000     
      702   0.350500000000E-001    0.00000000000        0.100000000000E-003
      703   0.351500000000E-001    0.00000000000        0.100000000000E-003
      704   0.352500000000E-001    0.00000000000        0.100000000000E-003
      705   0.353500000000E-001    0.00000000000        0.100000000000E-003
      706   0.354500000000E-001    0.00000000000        0.100000000000E-003
      707   0.355500000000E-001    0.00000000000        0.100000000000E-003
      708   0.356500000000E-001    0.00000000000        0.100000000000E-003
      709   0.357500000000E-001    0.00000000000        0.100000000000E-003
      710   0.358500000000E-001    0.00000000000        0.100000000000E-003
      711   0.359500000000E-001    0.00000000000        0.100000000000E-003
      712   0.360500000000E-001    0.00000000000        0.100000000000E-003
      713   0.361500000000E-001    0.00000000000        0.100000000000E-003
      714   0.362500000000E-001    0.00000000000        0.100000000000E-003
      715   0.363500000000E-001    0.00000000000        0.100000000000E-003
      716   0.364500000000E-001    0.00000000000        0.100000000000E-003
      717   0.365500000000E-001    0.00000000000        0.100000000000E-003
      718   0.366500000000E-001    0.00000000000        0.100000000000E-003
      719   0.367500000000E-001    0.00000000000        0.100000000000E-003
      720   0.368500000000E-001    0.00000000000        0.100000000000E-003
      721   0.369500000000E-001    0.00000000000        0.100000000000E-003
      722   0.370500000000E-001    0.00000000000        0.100000000000E-003
      723   0.371500000000E-001    0.00000000000        0.100000000000E-003
      724   0.372500000000E-001    0.00000000000        0.100000000000E-003
      725   0.373500000000E-001    0.00000000000        0.100000000000E-003
      726   0.374500000000E-001    0.00000000000        0.100000000000E-003
      727   0.375500000000E-001    0.00000000000        0.100000000000E-003
      728   0.376500000000E-001    0.00000000000        0.100000000000E-003
      729   0.377500000000E-001    0.00000000000        0.100000000000E-003
      730   0.378500000000E-001    0.00000000000        0.100000000000E-003
      731   0.379500000000E-001    0.00000000000        0.100000000000E-003
      732   0.380500000000E-001    0.00000000000        0.100000000000E-003
      733   0.381500000000E-001    0.00000000000        0.100000000000E-003
      734   0.382500000000E-001    0.00000000000        0.100000000000E-003
      735   0.383500000000E-001    0.00000000000        0.100000000000E-003
      736   0.384500000000E-001    0.00000000000        0.100000000000E-003
      737   0.385500000000E-001    0.00000000000        0.100000000000E-003
      738   0.386500000000E-001    0.00000000000        0.100000000000E-003
      739   0.387500000000E-001    0.00000000000        0.100000000000E-003
      740   0.388500000000E-001    0.00000000000        0.100000000000E-003
      741   0.389500000000E-001    0.00000000000        0.100000000000E-003
      742   0.390500000000E-001    0.00000000000        0.100000000000E-003
      743   0.391500000000E-001    0.00000000000        0.100000000000E-003
      744   0.392500000000E-001    0.00000000000        0.100000000000E-003
      745   0.393500000000E-001    0.00000000000        0.100000000000E-003
      746   0.394500000000E-001    0.00000000000        0.100000000000E-003
      747   0.395500000000E-001    0.00000000000        0.100000000000E-003
      748   0.396500000000E-001    0.00000000000        0.100000000000E-003
      749   0.397500000000E-001    0.00000000000        0.100000000000E-003
      750   0.398500000000E-001    0.00000000000        0.100000000000E-003

 *** ANSYS - ENGINEERING ANALYSIS SYSTEM  RELEASE 2019 R3          19.5     ***
 ANSYS Academic Research                           
 00208316  VERSION=WINDOWS x64   16:50:34  JUN 03, 2020 CP=      0.562

 Modal Analysis--Modal (D5)                                                    



   NODE        X                   Y                   Z
      751   0.399500000000E-001    0.00000000000        0.100000000000E-003
      752   0.400500000000E-001    0.00000000000        0.100000000000E-003
      753   0.401500000000E-001    0.00000000000        0.100000000000E-003
      754   0.402500000000E-001    0.00000000000        0.100000000000E-003
      755   0.403500000000E-001    0.00000000000        0.100000000000E-003
      756   0.404500000000E-001    0.00000000000        0.100000000000E-003
      757   0.405500000000E-001    0.00000000000        0.100000000000E-003
      758   0.406500000000E-001    0.00000000000        0.100000000000E-003
      759   0.407500000000E-001    0.00000000000        0.100000000000E-003
      760   0.408500000000E-001    0.00000000000        0.100000000000E-003
      761   0.409500000000E-001    0.00000000000        0.100000000000E-003
      762   0.410500000000E-001    0.00000000000        0.100000000000E-003
      763   0.411500000000E-001    0.00000000000        0.100000000000E-003
      764   0.412500000000E-001    0.00000000000        0.100000000000E-003
      765   0.413500000000E-001    0.00000000000        0.100000000000E-003
      766   0.414500000000E-001    0.00000000000        0.100000000000E-003
      767   0.415500000000E-001    0.00000000000        0.100000000000E-003
      768   0.416500000000E-001    0.00000000000        0.100000000000E-003
      769   0.417500000000E-001    0.00000000000        0.100000000000E-003
      770   0.418500000000E-001    0.00000000000        0.100000000000E-003
      771   0.419500000000E-001    0.00000000000        0.100000000000E-003
      772   0.420500000000E-001    0.00000000000        0.100000000000E-003
      773   0.421500000000E-001    0.00000000000        0.100000000000E-003
      774   0.422500000000E-001    0.00000000000        0.100000000000E-003
      775   0.423500000000E-001    0.00000000000        0.100000000000E-003
      776   0.424500000000E-001    0.00000000000        0.100000000000E-003
      777   0.425500000000E-001    0.00000000000        0.100000000000E-003
      778   0.426500000000E-001    0.00000000000        0.100000000000E-003
      779   0.427500000000E-001    0.00000000000        0.100000000000E-003
      780   0.428500000000E-001    0.00000000000        0.100000000000E-003
      781   0.429500000000E-001    0.00000000000        0.100000000000E-003
      782   0.430500000000E-001    0.00000000000        0.100000000000E-003
      783   0.431500000000E-001    0.00000000000        0.100000000000E-003
      784   0.432500000000E-001    0.00000000000        0.100000000000E-003
      785   0.433500000000E-001    0.00000000000        0.100000000000E-003
      786   0.434500000000E-001    0.00000000000        0.100000000000E-003
      787   0.435500000000E-001    0.00000000000        0.100000000000E-003
      788   0.436500000000E-001    0.00000000000        0.100000000000E-003
      789   0.437500000000E-001    0.00000000000        0.100000000000E-003
      790   0.438500000000E-001    0.00000000000        0.100000000000E-003
      791   0.439500000000E-001    0.00000000000        0.100000000000E-003
      792   0.440500000000E-001    0.00000000000        0.100000000000E-003
      793   0.441500000000E-001    0.00000000000        0.100000000000E-003
      794   0.442500000000E-001    0.00000000000        0.100000000000E-003
      795   0.443500000000E-001    0.00000000000        0.100000000000E-003
      796   0.444500000000E-001    0.00000000000        0.100000000000E-003
      797   0.445500000000E-001    0.00000000000        0.100000000000E-003
      798   0.446500000000E-001    0.00000000000        0.100000000000E-003
      799   0.447500000000E-001    0.00000000000        0.100000000000E-003
      800   0.448500000000E-001    0.00000000000        0.100000000000E-003

 *** ANSYS - ENGINEERING ANALYSIS SYSTEM  RELEASE 2019 R3          19.5     ***
 ANSYS Academic Research                           
 00208316  VERSION=WINDOWS x64   16:50:34  JUN 03, 2020 CP=      0.625

 Modal Analysis--Modal (D5)                                                    



   NODE        X                   Y                   Z
      801   0.449500000000E-001    0.00000000000        0.100000000000E-003
      802   0.450500000000E-001    0.00000000000        0.100000000000E-003
      803   0.451500000000E-001    0.00000000000        0.100000000000E-003
      804   0.452500000000E-001    0.00000000000        0.100000000000E-003
      805   0.453500000000E-001    0.00000000000        0.100000000000E-003
      806   0.454500000000E-001    0.00000000000        0.100000000000E-003
      807   0.455500000000E-001    0.00000000000        0.100000000000E-003
      808   0.456500000000E-001    0.00000000000        0.100000000000E-003
      809   0.457500000000E-001    0.00000000000        0.100000000000E-003
      810   0.458500000000E-001    0.00000000000        0.100000000000E-003
      811   0.459500000000E-001    0.00000000000        0.100000000000E-003
      812   0.460500000000E-001    0.00000000000        0.100000000000E-003
      813   0.461500000000E-001    0.00000000000        0.100000000000E-003
      814   0.462500000000E-001    0.00000000000        0.100000000000E-003
      815   0.463500000000E-001    0.00000000000        0.100000000000E-003
      816   0.464500000000E-001    0.00000000000        0.100000000000E-003
      817   0.465500000000E-001    0.00000000000        0.100000000000E-003
      818   0.466500000000E-001    0.00000000000        0.100000000000E-003
      819   0.467500000000E-001    0.00000000000        0.100000000000E-003
      820   0.468500000000E-001    0.00000000000        0.100000000000E-003
      821   0.469500000000E-001    0.00000000000        0.100000000000E-003
      822   0.470500000000E-001    0.00000000000        0.100000000000E-003
      823   0.471500000000E-001    0.00000000000        0.100000000000E-003
      824   0.472500000000E-001    0.00000000000        0.100000000000E-003
      825   0.473500000000E-001    0.00000000000        0.100000000000E-003
      826   0.474500000000E-001    0.00000000000        0.100000000000E-003
      827   0.475500000000E-001    0.00000000000        0.100000000000E-003
      828   0.476500000000E-001    0.00000000000        0.100000000000E-003
      829   0.477500000000E-001    0.00000000000        0.100000000000E-003
      830   0.478500000000E-001    0.00000000000        0.100000000000E-003
      831   0.479500000000E-001    0.00000000000        0.100000000000E-003
      832   0.480500000000E-001    0.00000000000        0.100000000000E-003
      833   0.481500000000E-001    0.00000000000        0.100000000000E-003
      834   0.482500000000E-001    0.00000000000        0.100000000000E-003
      835   0.483500000000E-001    0.00000000000        0.100000000000E-003
      836   0.484500000000E-001    0.00000000000        0.100000000000E-003
      837   0.485500000000E-001    0.00000000000        0.100000000000E-003
      838   0.486500000000E-001    0.00000000000        0.100000000000E-003
      839   0.487500000000E-001    0.00000000000        0.100000000000E-003
      840   0.488500000000E-001    0.00000000000        0.100000000000E-003
      841   0.489500000000E-001    0.00000000000        0.100000000000E-003
      842   0.490500000000E-001    0.00000000000        0.100000000000E-003
      843   0.491500000000E-001    0.00000000000        0.100000000000E-003
      844   0.492500000000E-001    0.00000000000        0.100000000000E-003
      845   0.493500000000E-001    0.00000000000        0.100000000000E-003
      846   0.494500000000E-001    0.00000000000        0.100000000000E-003
      847   0.495500000000E-001    0.00000000000        0.100000000000E-003
      848   0.496500000000E-001    0.00000000000        0.100000000000E-003
      849   0.497500000000E-001    0.00000000000        0.100000000000E-003
      850   0.498500000000E-001    0.00000000000        0.100000000000E-003

 *** ANSYS - ENGINEERING ANALYSIS SYSTEM  RELEASE 2019 R3          19.5     ***
 ANSYS Academic Research                           
 00208316  VERSION=WINDOWS x64   16:50:34  JUN 03, 2020 CP=      0.625

 Modal Analysis--Modal (D5)                                                    



   NODE        X                   Y                   Z
      851   0.499500000000E-001    0.00000000000        0.100000000000E-003
      852   0.500500000000E-001    0.00000000000        0.100000000000E-003
      853   0.501500000000E-001    0.00000000000        0.100000000000E-003
      854   0.502500000000E-001    0.00000000000        0.100000000000E-003
      855   0.503500000000E-001    0.00000000000        0.100000000000E-003
      856   0.504500000000E-001    0.00000000000        0.100000000000E-003
      857   0.505500000000E-001    0.00000000000        0.100000000000E-003
      858   0.506500000000E-001    0.00000000000        0.100000000000E-003
      859   0.507500000000E-001    0.00000000000        0.100000000000E-003
      860   0.508500000000E-001    0.00000000000        0.100000000000E-003
      861   0.509500000000E-001    0.00000000000        0.100000000000E-003
      862   0.510500000000E-001    0.00000000000        0.100000000000E-003
      863   0.511500000000E-001    0.00000000000        0.100000000000E-003
      864   0.512500000000E-001    0.00000000000        0.100000000000E-003
      865   0.513500000000E-001    0.00000000000        0.100000000000E-003
      866   0.514500000000E-001    0.00000000000        0.100000000000E-003
      867   0.515500000000E-001    0.00000000000        0.100000000000E-003
      868   0.516500000000E-001    0.00000000000        0.100000000000E-003
